17082,ihsn,emp,1,,,,,,Mexico,2010,,,Encuesta Nacional de Ocupación y Empleo 2010 - Trimestre I ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 816","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/3006
17089,ihsn,emp,1,,,,,,Mexico,2010,,,Encuesta Nacional de Ocupación y Empleo 2010 - Trimestre II ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 967","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/3005
17096,ihsn,emp,1,,,,,,Mexico,2010,,,Encuesta Nacional de Ocupación y Empleo 2010 - Trimestre III ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 845","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/3004
17103,ihsn,emp,1,1,1,,,,Mexico,2010,,,Encuesta Nacional de Ocupación y Empleo 2010 - Trimestre IV ,q,nac,1,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 661","Mexico, 2010",,http://catalog.ihsn.org/index.php/catalog/3003
17024,ihsn,emp,1,,,,,,Mexico,2011,,,Encuesta Nacional de Ocupación y Empleo 2011 - Trimestre I ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 859","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/2997
17031,ihsn,emp,1,,,,,,Mexico,2011,,,Encuesta Nacional de Ocupación y Empleo 2011 - Trimestre II ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1064","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/2996
17038,ihsn,emp,1,,,,,,Mexico,2011,,,Encuesta Nacional de Ocupación y Empleo 2011 - Trimestre III ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 595","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/2995
17045,ihsn,emp,1,1,1,,,,Mexico,2011,,,Encuesta Nacional de Ocupación y Empleo 2011 - Trimestre IV ,q,nac,1,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 533","Mexico, 2011",,http://catalog.ihsn.org/index.php/catalog/2994
16996,ihsn,emp,1,,,,,,Mexico,2012,,,Encuesta Nacional de Ocupación y Empleo 2012 - Trimestre I ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1734","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/2993
17003,ihsn,emp,1,,,,,,Mexico,2012,,,Encuesta Nacional de Ocupación y Empleo 2012 - Trimestre II ,q,nac,,,"By: Instituto Nacional de Estadística y Geografía, INEGI","Created on: Jul 10, 2013 Last modified: Sep 14, 2013 Views: 1544","Mexico, 2012",,http://catalog.ihsn.org/index.php/catalog/2992
